image_id,clear_image_path,hazy_image_paths,trans_image_paths
598,clear/598.png,"['hazy/598_1_0.76154.png', 'hazy/598_2_0.75128.png', 'hazy/598_3_0.7587.png', 'hazy/598_4_0.77423.png', 'hazy/598_5_0.78428.png', 'hazy/598_6_0.81043.png', 'hazy/598_7_0.93591.png', 'hazy/598_8_0.78638.png', 'hazy/598_9_0.89386.png', 'hazy/598_10_0.96196.png']","['trans/598_1.png', 'trans/598_2.png', 'trans/598_3.png', 'trans/598_4.png', 'trans/598_5.png', 'trans/598_6.png', 'trans/598_7.png', 'trans/598_8.png', 'trans/598_9.png', 'trans/598_10.png']"
599,clear/599.png,"['hazy/599_1_0.74798.png', 'hazy/599_2_0.73577.png', 'hazy/599_3_0.88414.png', 'hazy/599_4_0.77517.png', 'hazy/599_5_0.80332.png', 'hazy/599_6_0.93075.png', 'hazy/599_7_0.79549.png', 'hazy/599_8_0.76203.png', 'hazy/599_9_0.81466.png', 'hazy/599_10_0.83259.png']","['trans/599_1.png', 'trans/599_2.png', 'trans/599_3.png', 'trans/599_4.png', 'trans/599_5.png', 'trans/599_6.png', 'trans/599_7.png', 'trans/599_8.png', 'trans/599_9.png', 'trans/599_10.png']"
600,clear/600.png,"['hazy/600_1_0.94894.png', 'hazy/600_2_0.98378.png', 'hazy/600_3_0.80756.png', 'hazy/600_4_0.99978.png', 'hazy/600_5_0.97396.png', 'hazy/600_6_0.93726.png', 'hazy/600_7_0.86882.png', 'hazy/600_8_0.88288.png', 'hazy/600_9_0.97149.png', 'hazy/600_10_0.96155.png']","['trans/600_1.png', 'trans/600_2.png', 'trans/600_3.png', 'trans/600_4.png', 'trans/600_5.png', 'trans/600_6.png', 'trans/600_7.png', 'trans/600_8.png', 'trans/600_9.png', 'trans/600_10.png']"
601,clear/601.png,"['hazy/601_1_0.816.png', 'hazy/601_2_0.76233.png', 'hazy/601_3_0.75506.png', 'hazy/601_4_0.91843.png', 'hazy/601_5_0.72021.png', 'hazy/601_6_0.8417.png', 'hazy/601_7_0.95401.png', 'hazy/601_8_0.98968.png', 'hazy/601_9_0.79579.png', 'hazy/601_10_0.86414.png']","['trans/601_1.png', 'trans/601_2.png', 'trans/601_3.png', 'trans/601_4.png', 'trans/601_5.png', 'trans/601_6.png', 'trans/601_7.png', 'trans/601_8.png', 'trans/601_9.png', 'trans/601_10.png']"
602,clear/602.png,"['hazy/602_1_0.94648.png', 'hazy/602_2_0.99836.png', 'hazy/602_3_0.8779.png', 'hazy/602_4_0.78542.png', 'hazy/602_5_0.85576.png', 'hazy/602_6_0.78038.png', 'hazy/602_7_0.86968.png', 'hazy/602_8_0.71852.png', 'hazy/602_9_0.7908.png', 'hazy/602_10_0.84577.png']","['trans/602_1.png', 'trans/602_2.png', 'trans/602_3.png', 'trans/602_4.png', 'trans/602_5.png', 'trans/602_6.png', 'trans/602_7.png', 'trans/602_8.png', 'trans/602_9.png', 'trans/602_10.png']"
603,clear/603.png,"['hazy/603_1_0.88067.png', 'hazy/603_2_0.82568.png', 'hazy/603_3_0.74232.png', 'hazy/603_4_0.98833.png', 'hazy/603_5_0.78638.png', 'hazy/603_6_0.84326.png', 'hazy/603_7_0.81394.png', 'hazy/603_8_0.72066.png', 'hazy/603_9_0.86795.png', 'hazy/603_10_0.85413.png']","['trans/603_1.png', 'trans/603_2.png', 'trans/603_3.png', 'trans/603_4.png', 'trans/603_5.png', 'trans/603_6.png', 'trans/603_7.png', 'trans/603_8.png', 'trans/603_9.png', 'trans/603_10.png']"
604,clear/604.png,"['hazy/604_1_0.82567.png', 'hazy/604_2_0.80295.png', 'hazy/604_3_0.72323.png', 'hazy/604_4_0.76384.png', 'hazy/604_5_0.80923.png', 'hazy/604_6_0.79244.png', 'hazy/604_7_0.85654.png', 'hazy/604_8_0.73388.png', 'hazy/604_9_0.88365.png', 'hazy/604_10_0.95824.png']","['trans/604_1.png', 'trans/604_2.png', 'trans/604_3.png', 'trans/604_4.png', 'trans/604_5.png', 'trans/604_6.png', 'trans/604_7.png', 'trans/604_8.png', 'trans/604_9.png', 'trans/604_10.png']"
605,clear/605.png,"['hazy/605_1_0.75616.png', 'hazy/605_2_0.77848.png', 'hazy/605_3_0.78324.png', 'hazy/605_4_0.72441.png', 'hazy/605_5_0.79601.png', 'hazy/605_6_0.97642.png', 'hazy/605_7_0.85086.png', 'hazy/605_8_0.83384.png', 'hazy/605_9_0.79943.png', 'hazy/605_10_0.76861.png']","['trans/605_1.png', 'trans/605_2.png', 'trans/605_3.png', 'trans/605_4.png', 'trans/605_5.png', 'trans/605_6.png', 'trans/605_7.png', 'trans/605_8.png', 'trans/605_9.png', 'trans/605_10.png']"
606,clear/606.png,"['hazy/606_1_0.9337.png', 'hazy/606_2_0.74177.png', 'hazy/606_3_0.92964.png', 'hazy/606_4_0.89286.png', 'hazy/606_5_0.7504.png', 'hazy/606_6_0.87164.png', 'hazy/606_7_0.93598.png', 'hazy/606_8_0.95648.png', 'hazy/606_9_0.86577.png', 'hazy/606_10_0.99969.png']","['trans/606_1.png', 'trans/606_2.png', 'trans/606_3.png', 'trans/606_4.png', 'trans/606_5.png', 'trans/606_6.png', 'trans/606_7.png', 'trans/606_8.png', 'trans/606_9.png', 'trans/606_10.png']"
607,clear/607.png,"['hazy/607_1_0.913.png', 'hazy/607_2_0.91002.png', 'hazy/607_3_0.70633.png', 'hazy/607_4_0.83201.png', 'hazy/607_5_0.78684.png', 'hazy/607_6_0.72562.png', 'hazy/607_7_0.83865.png', 'hazy/607_8_0.96421.png', 'hazy/607_9_0.71547.png', 'hazy/607_10_0.93692.png']","['trans/607_1.png', 'trans/607_2.png', 'trans/607_3.png', 'trans/607_4.png', 'trans/607_5.png', 'trans/607_6.png', 'trans/607_7.png', 'trans/607_8.png', 'trans/607_9.png', 'trans/607_10.png']"
608,clear/608.png,"['hazy/608_1_0.98387.png', 'hazy/608_2_0.76804.png', 'hazy/608_3_0.95795.png', 'hazy/608_4_0.80295.png', 'hazy/608_5_0.87897.png', 'hazy/608_6_0.92124.png', 'hazy/608_7_0.98017.png', 'hazy/608_8_0.89502.png', 'hazy/608_9_0.88726.png', 'hazy/608_10_0.9927.png']","['trans/608_1.png', 'trans/608_2.png', 'trans/608_3.png', 'trans/608_4.png', 'trans/608_5.png', 'trans/608_6.png', 'trans/608_7.png', 'trans/608_8.png', 'trans/608_9.png', 'trans/608_10.png']"
609,clear/609.png,"['hazy/609_1_0.78238.png', 'hazy/609_2_0.85448.png', 'hazy/609_3_0.94456.png', 'hazy/609_4_0.95535.png', 'hazy/609_5_0.89831.png', 'hazy/609_6_0.84219.png', 'hazy/609_7_0.77468.png', 'hazy/609_8_0.7249.png', 'hazy/609_9_0.98705.png', 'hazy/609_10_0.81044.png']","['trans/609_1.png', 'trans/609_2.png', 'trans/609_3.png', 'trans/609_4.png', 'trans/609_5.png', 'trans/609_6.png', 'trans/609_7.png', 'trans/609_8.png', 'trans/609_9.png', 'trans/609_10.png']"
610,clear/610.png,"['hazy/610_1_0.72707.png', 'hazy/610_2_0.90433.png', 'hazy/610_3_0.87228.png', 'hazy/610_4_0.97117.png', 'hazy/610_5_0.72747.png', 'hazy/610_6_0.85582.png', 'hazy/610_7_0.88564.png', 'hazy/610_8_0.70336.png', 'hazy/610_9_0.95324.png', 'hazy/610_10_0.96595.png']","['trans/610_1.png', 'trans/610_2.png', 'trans/610_3.png', 'trans/610_4.png', 'trans/610_5.png', 'trans/610_6.png', 'trans/610_7.png', 'trans/610_8.png', 'trans/610_9.png', 'trans/610_10.png']"
611,clear/611.png,"['hazy/611_1_0.97605.png', 'hazy/611_2_0.91577.png', 'hazy/611_3_0.90409.png', 'hazy/611_4_0.94282.png', 'hazy/611_5_0.71351.png', 'hazy/611_6_0.88441.png', 'hazy/611_7_0.98836.png', 'hazy/611_8_0.79926.png', 'hazy/611_9_0.92893.png', 'hazy/611_10_0.70067.png']","['trans/611_1.png', 'trans/611_2.png', 'trans/611_3.png', 'trans/611_4.png', 'trans/611_5.png', 'trans/611_6.png', 'trans/611_7.png', 'trans/611_8.png', 'trans/611_9.png', 'trans/611_10.png']"
612,clear/612.png,"['hazy/612_1_0.78872.png', 'hazy/612_2_0.74446.png', 'hazy/612_3_0.88188.png', 'hazy/612_4_0.7535.png', 'hazy/612_5_0.76487.png', 'hazy/612_6_0.81579.png', 'hazy/612_7_0.94774.png', 'hazy/612_8_0.8418.png', 'hazy/612_9_0.73548.png', 'hazy/612_10_0.85892.png']","['trans/612_1.png', 'trans/612_2.png', 'trans/612_3.png', 'trans/612_4.png', 'trans/612_5.png', 'trans/612_6.png', 'trans/612_7.png', 'trans/612_8.png', 'trans/612_9.png', 'trans/612_10.png']"
613,clear/613.png,"['hazy/613_1_0.77985.png', 'hazy/613_2_0.8924.png', 'hazy/613_3_0.84492.png', 'hazy/613_4_0.92421.png', 'hazy/613_5_0.83287.png', 'hazy/613_6_0.87715.png', 'hazy/613_7_0.93072.png', 'hazy/613_8_0.85046.png', 'hazy/613_9_0.92185.png', 'hazy/613_10_0.76196.png']","['trans/613_1.png', 'trans/613_2.png', 'trans/613_3.png', 'trans/613_4.png', 'trans/613_5.png', 'trans/613_6.png', 'trans/613_7.png', 'trans/613_8.png', 'trans/613_9.png', 'trans/613_10.png']"
614,clear/614.png,"['hazy/614_1_0.85621.png', 'hazy/614_2_0.82574.png', 'hazy/614_3_0.76505.png', 'hazy/614_4_0.78286.png', 'hazy/614_5_0.79183.png', 'hazy/614_6_0.94569.png', 'hazy/614_7_0.8859.png', 'hazy/614_8_0.77595.png', 'hazy/614_9_0.8619.png', 'hazy/614_10_0.76695.png']","['trans/614_1.png', 'trans/614_2.png', 'trans/614_3.png', 'trans/614_4.png', 'trans/614_5.png', 'trans/614_6.png', 'trans/614_7.png', 'trans/614_8.png', 'trans/614_9.png', 'trans/614_10.png']"
615,clear/615.png,"['hazy/615_1_0.85527.png', 'hazy/615_2_0.8803.png', 'hazy/615_3_0.88962.png', 'hazy/615_4_0.83558.png', 'hazy/615_5_0.77415.png', 'hazy/615_6_0.87708.png', 'hazy/615_7_0.76128.png', 'hazy/615_8_0.88182.png', 'hazy/615_9_0.75035.png', 'hazy/615_10_0.86036.png']","['trans/615_1.png', 'trans/615_2.png', 'trans/615_3.png', 'trans/615_4.png', 'trans/615_5.png', 'trans/615_6.png', 'trans/615_7.png', 'trans/615_8.png', 'trans/615_9.png', 'trans/615_10.png']"
616,clear/616.png,"['hazy/616_1_0.86101.png', 'hazy/616_2_0.74328.png', 'hazy/616_3_0.97864.png', 'hazy/616_4_0.96687.png', 'hazy/616_5_0.82182.png', 'hazy/616_6_0.78687.png', 'hazy/616_7_0.83973.png', 'hazy/616_8_0.70657.png', 'hazy/616_9_0.73259.png', 'hazy/616_10_0.74838.png']","['trans/616_1.png', 'trans/616_2.png', 'trans/616_3.png', 'trans/616_4.png', 'trans/616_5.png', 'trans/616_6.png', 'trans/616_7.png', 'trans/616_8.png', 'trans/616_9.png', 'trans/616_10.png']"
617,clear/617.png,"['hazy/617_1_0.87983.png', 'hazy/617_2_0.78628.png', 'hazy/617_3_0.84452.png', 'hazy/617_4_0.79203.png', 'hazy/617_5_0.85974.png', 'hazy/617_6_0.91769.png', 'hazy/617_7_0.96587.png', 'hazy/617_8_0.73605.png', 'hazy/617_9_0.94325.png', 'hazy/617_10_0.87071.png']","['trans/617_1.png', 'trans/617_2.png', 'trans/617_3.png', 'trans/617_4.png', 'trans/617_5.png', 'trans/617_6.png', 'trans/617_7.png', 'trans/617_8.png', 'trans/617_9.png', 'trans/617_10.png']"
618,clear/618.png,"['hazy/618_1_0.964.png', 'hazy/618_2_0.77522.png', 'hazy/618_3_0.86324.png', 'hazy/618_4_0.76915.png', 'hazy/618_5_0.76786.png', 'hazy/618_6_0.71312.png', 'hazy/618_7_0.82071.png', 'hazy/618_8_0.92173.png', 'hazy/618_9_0.77295.png', 'hazy/618_10_0.96551.png']","['trans/618_1.png', 'trans/618_2.png', 'trans/618_3.png', 'trans/618_4.png', 'trans/618_5.png', 'trans/618_6.png', 'trans/618_7.png', 'trans/618_8.png', 'trans/618_9.png', 'trans/618_10.png']"
619,clear/619.png,"['hazy/619_1_0.8003.png', 'hazy/619_2_0.72201.png', 'hazy/619_3_0.81343.png', 'hazy/619_4_0.88821.png', 'hazy/619_5_0.90411.png', 'hazy/619_6_0.71939.png', 'hazy/619_7_0.87359.png', 'hazy/619_8_0.74846.png', 'hazy/619_9_0.75107.png', 'hazy/619_10_0.79123.png']","['trans/619_1.png', 'trans/619_2.png', 'trans/619_3.png', 'trans/619_4.png', 'trans/619_5.png', 'trans/619_6.png', 'trans/619_7.png', 'trans/619_8.png', 'trans/619_9.png', 'trans/619_10.png']"
620,clear/620.png,"['hazy/620_1_0.96588.png', 'hazy/620_2_0.72276.png', 'hazy/620_3_0.98613.png', 'hazy/620_4_0.73944.png', 'hazy/620_5_0.8043.png', 'hazy/620_6_0.75309.png', 'hazy/620_7_0.83659.png', 'hazy/620_8_0.81524.png', 'hazy/620_9_0.98593.png', 'hazy/620_10_0.84929.png']","['trans/620_1.png', 'trans/620_2.png', 'trans/620_3.png', 'trans/620_4.png', 'trans/620_5.png', 'trans/620_6.png', 'trans/620_7.png', 'trans/620_8.png', 'trans/620_9.png', 'trans/620_10.png']"
621,clear/621.png,"['hazy/621_1_0.95617.png', 'hazy/621_2_0.92695.png', 'hazy/621_3_0.96468.png', 'hazy/621_4_0.80513.png', 'hazy/621_5_0.95883.png', 'hazy/621_6_0.88769.png', 'hazy/621_7_0.72641.png', 'hazy/621_8_0.75034.png', 'hazy/621_9_0.86158.png', 'hazy/621_10_0.92242.png']","['trans/621_1.png', 'trans/621_2.png', 'trans/621_3.png', 'trans/621_4.png', 'trans/621_5.png', 'trans/621_6.png', 'trans/621_7.png', 'trans/621_8.png', 'trans/621_9.png', 'trans/621_10.png']"
622,clear/622.png,"['hazy/622_1_0.87215.png', 'hazy/622_2_0.80467.png', 'hazy/622_3_0.93472.png', 'hazy/622_4_0.84178.png', 'hazy/622_5_0.70101.png', 'hazy/622_6_0.87359.png', 'hazy/622_7_0.98666.png', 'hazy/622_8_0.93554.png', 'hazy/622_9_0.98063.png', 'hazy/622_10_0.91767.png']","['trans/622_1.png', 'trans/622_2.png', 'trans/622_3.png', 'trans/622_4.png', 'trans/622_5.png', 'trans/622_6.png', 'trans/622_7.png', 'trans/622_8.png', 'trans/622_9.png', 'trans/622_10.png']"
623,clear/623.png,"['hazy/623_1_0.83015.png', 'hazy/623_2_0.80958.png', 'hazy/623_3_0.96399.png', 'hazy/623_4_0.88097.png', 'hazy/623_5_0.76064.png', 'hazy/623_6_0.70509.png', 'hazy/623_7_0.99687.png', 'hazy/623_8_0.76271.png', 'hazy/623_9_0.9803.png', 'hazy/623_10_0.74554.png']","['trans/623_1.png', 'trans/623_2.png', 'trans/623_3.png', 'trans/623_4.png', 'trans/623_5.png', 'trans/623_6.png', 'trans/623_7.png', 'trans/623_8.png', 'trans/623_9.png', 'trans/623_10.png']"
624,clear/624.png,"['hazy/624_1_0.95554.png', 'hazy/624_2_0.85125.png', 'hazy/624_3_0.75674.png', 'hazy/624_4_0.81297.png', 'hazy/624_5_0.73535.png', 'hazy/624_6_0.79195.png', 'hazy/624_7_0.70982.png', 'hazy/624_8_0.79827.png', 'hazy/624_9_0.93472.png', 'hazy/624_10_0.94018.png']","['trans/624_1.png', 'trans/624_2.png', 'trans/624_3.png', 'trans/624_4.png', 'trans/624_5.png', 'trans/624_6.png', 'trans/624_7.png', 'trans/624_8.png', 'trans/624_9.png', 'trans/624_10.png']"
625,clear/625.png,"['hazy/625_1_0.79521.png', 'hazy/625_2_0.97715.png', 'hazy/625_3_0.87976.png', 'hazy/625_4_0.74152.png', 'hazy/625_5_0.72188.png', 'hazy/625_6_0.71969.png', 'hazy/625_7_0.92292.png', 'hazy/625_8_0.83407.png', 'hazy/625_9_0.78759.png', 'hazy/625_10_0.7329.png']","['trans/625_1.png', 'trans/625_2.png', 'trans/625_3.png', 'trans/625_4.png', 'trans/625_5.png', 'trans/625_6.png', 'trans/625_7.png', 'trans/625_8.png', 'trans/625_9.png', 'trans/625_10.png']"
626,clear/626.png,"['hazy/626_1_0.77238.png', 'hazy/626_2_0.73122.png', 'hazy/626_3_0.77555.png', 'hazy/626_4_0.92133.png', 'hazy/626_5_0.88043.png', 'hazy/626_6_0.76515.png', 'hazy/626_7_0.91.png', 'hazy/626_8_0.98386.png', 'hazy/626_9_0.90245.png', 'hazy/626_10_0.75144.png']","['trans/626_1.png', 'trans/626_2.png', 'trans/626_3.png', 'trans/626_4.png', 'trans/626_5.png', 'trans/626_6.png', 'trans/626_7.png', 'trans/626_8.png', 'trans/626_9.png', 'trans/626_10.png']"
627,clear/627.png,"['hazy/627_1_0.71069.png', 'hazy/627_2_0.7697.png', 'hazy/627_3_0.74573.png', 'hazy/627_4_0.92097.png', 'hazy/627_5_0.89874.png', 'hazy/627_6_0.78495.png', 'hazy/627_7_0.91457.png', 'hazy/627_8_0.88099.png', 'hazy/627_9_0.7167.png', 'hazy/627_10_0.8102.png']","['trans/627_1.png', 'trans/627_2.png', 'trans/627_3.png', 'trans/627_4.png', 'trans/627_5.png', 'trans/627_6.png', 'trans/627_7.png', 'trans/627_8.png', 'trans/627_9.png', 'trans/627_10.png']"
628,clear/628.png,"['hazy/628_1_0.90039.png', 'hazy/628_2_0.77745.png', 'hazy/628_3_0.81436.png', 'hazy/628_4_0.91702.png', 'hazy/628_5_0.85454.png', 'hazy/628_6_0.91211.png', 'hazy/628_7_0.80922.png', 'hazy/628_8_0.88907.png', 'hazy/628_9_0.91616.png', 'hazy/628_10_0.95341.png']","['trans/628_1.png', 'trans/628_2.png', 'trans/628_3.png', 'trans/628_4.png', 'trans/628_5.png', 'trans/628_6.png', 'trans/628_7.png', 'trans/628_8.png', 'trans/628_9.png', 'trans/628_10.png']"
629,clear/629.png,"['hazy/629_1_0.93623.png', 'hazy/629_2_0.95876.png', 'hazy/629_3_0.84779.png', 'hazy/629_4_0.72679.png', 'hazy/629_5_0.9078.png', 'hazy/629_6_0.9597.png', 'hazy/629_7_0.84978.png', 'hazy/629_8_0.72611.png', 'hazy/629_9_0.94258.png', 'hazy/629_10_0.80746.png']","['trans/629_1.png', 'trans/629_2.png', 'trans/629_3.png', 'trans/629_4.png', 'trans/629_5.png', 'trans/629_6.png', 'trans/629_7.png', 'trans/629_8.png', 'trans/629_9.png', 'trans/629_10.png']"
630,clear/630.png,"['hazy/630_1_0.76268.png', 'hazy/630_2_0.86884.png', 'hazy/630_3_0.92165.png', 'hazy/630_4_0.76736.png', 'hazy/630_5_0.77327.png', 'hazy/630_6_0.76068.png', 'hazy/630_7_0.74521.png', 'hazy/630_8_0.89674.png', 'hazy/630_9_0.80516.png', 'hazy/630_10_0.96285.png']","['trans/630_1.png', 'trans/630_2.png', 'trans/630_3.png', 'trans/630_4.png', 'trans/630_5.png', 'trans/630_6.png', 'trans/630_7.png', 'trans/630_8.png', 'trans/630_9.png', 'trans/630_10.png']"
631,clear/631.png,"['hazy/631_1_0.96521.png', 'hazy/631_2_0.99585.png', 'hazy/631_3_0.95827.png', 'hazy/631_4_0.79222.png', 'hazy/631_5_0.95346.png', 'hazy/631_6_0.74694.png', 'hazy/631_7_0.93138.png', 'hazy/631_8_0.84874.png', 'hazy/631_9_0.91198.png', 'hazy/631_10_0.78162.png']","['trans/631_1.png', 'trans/631_2.png', 'trans/631_3.png', 'trans/631_4.png', 'trans/631_5.png', 'trans/631_6.png', 'trans/631_7.png', 'trans/631_8.png', 'trans/631_9.png', 'trans/631_10.png']"
632,clear/632.png,"['hazy/632_1_0.72959.png', 'hazy/632_2_0.84413.png', 'hazy/632_3_0.75555.png', 'hazy/632_4_0.99621.png', 'hazy/632_5_0.88021.png', 'hazy/632_6_0.78006.png', 'hazy/632_7_0.71165.png', 'hazy/632_8_0.76299.png', 'hazy/632_9_0.91282.png', 'hazy/632_10_0.77714.png']","['trans/632_1.png', 'trans/632_2.png', 'trans/632_3.png', 'trans/632_4.png', 'trans/632_5.png', 'trans/632_6.png', 'trans/632_7.png', 'trans/632_8.png', 'trans/632_9.png', 'trans/632_10.png']"
633,clear/633.png,"['hazy/633_1_0.79434.png', 'hazy/633_2_0.87523.png', 'hazy/633_3_0.71421.png', 'hazy/633_4_0.8006.png', 'hazy/633_5_0.86599.png', 'hazy/633_6_0.76833.png', 'hazy/633_7_0.85705.png', 'hazy/633_8_0.75593.png', 'hazy/633_9_0.96034.png', 'hazy/633_10_0.86853.png']","['trans/633_1.png', 'trans/633_2.png', 'trans/633_3.png', 'trans/633_4.png', 'trans/633_5.png', 'trans/633_6.png', 'trans/633_7.png', 'trans/633_8.png', 'trans/633_9.png', 'trans/633_10.png']"
634,clear/634.png,"['hazy/634_1_0.88686.png', 'hazy/634_2_0.8633.png', 'hazy/634_3_0.95135.png', 'hazy/634_4_0.74647.png', 'hazy/634_5_0.90376.png', 'hazy/634_6_0.74787.png', 'hazy/634_7_0.75883.png', 'hazy/634_8_0.78332.png', 'hazy/634_9_0.8012.png', 'hazy/634_10_0.83291.png']","['trans/634_1.png', 'trans/634_2.png', 'trans/634_3.png', 'trans/634_4.png', 'trans/634_5.png', 'trans/634_6.png', 'trans/634_7.png', 'trans/634_8.png', 'trans/634_9.png', 'trans/634_10.png']"
635,clear/635.png,"['hazy/635_1_0.85287.png', 'hazy/635_2_0.84016.png', 'hazy/635_3_0.86301.png', 'hazy/635_4_0.70457.png', 'hazy/635_5_0.92673.png', 'hazy/635_6_0.76226.png', 'hazy/635_7_0.86396.png', 'hazy/635_8_0.84022.png', 'hazy/635_9_0.86592.png', 'hazy/635_10_0.87651.png']","['trans/635_1.png', 'trans/635_2.png', 'trans/635_3.png', 'trans/635_4.png', 'trans/635_5.png', 'trans/635_6.png', 'trans/635_7.png', 'trans/635_8.png', 'trans/635_9.png', 'trans/635_10.png']"
636,clear/636.png,"['hazy/636_1_0.77173.png', 'hazy/636_2_0.82079.png', 'hazy/636_3_0.70903.png', 'hazy/636_4_0.89742.png', 'hazy/636_5_0.71322.png', 'hazy/636_6_0.96398.png', 'hazy/636_7_0.94857.png', 'hazy/636_8_0.81354.png', 'hazy/636_9_0.85119.png', 'hazy/636_10_0.80502.png']","['trans/636_1.png', 'trans/636_2.png', 'trans/636_3.png', 'trans/636_4.png', 'trans/636_5.png', 'trans/636_6.png', 'trans/636_7.png', 'trans/636_8.png', 'trans/636_9.png', 'trans/636_10.png']"
637,clear/637.png,"['hazy/637_1_0.77654.png', 'hazy/637_2_0.89047.png', 'hazy/637_3_0.97431.png', 'hazy/637_4_0.97599.png', 'hazy/637_5_0.72977.png', 'hazy/637_6_0.72761.png', 'hazy/637_7_0.99457.png', 'hazy/637_8_0.85177.png', 'hazy/637_9_0.84788.png', 'hazy/637_10_0.70073.png']","['trans/637_1.png', 'trans/637_2.png', 'trans/637_3.png', 'trans/637_4.png', 'trans/637_5.png', 'trans/637_6.png', 'trans/637_7.png', 'trans/637_8.png', 'trans/637_9.png', 'trans/637_10.png']"
638,clear/638.png,"['hazy/638_1_0.84169.png', 'hazy/638_2_0.87593.png', 'hazy/638_3_0.72034.png', 'hazy/638_4_0.89895.png', 'hazy/638_5_0.75929.png', 'hazy/638_6_0.89598.png', 'hazy/638_7_0.91454.png', 'hazy/638_8_0.82602.png', 'hazy/638_9_0.79449.png', 'hazy/638_10_0.75258.png']","['trans/638_1.png', 'trans/638_2.png', 'trans/638_3.png', 'trans/638_4.png', 'trans/638_5.png', 'trans/638_6.png', 'trans/638_7.png', 'trans/638_8.png', 'trans/638_9.png', 'trans/638_10.png']"
639,clear/639.png,"['hazy/639_1_0.91822.png', 'hazy/639_2_0.85951.png', 'hazy/639_3_0.85645.png', 'hazy/639_4_0.71828.png', 'hazy/639_5_0.765.png', 'hazy/639_6_0.94779.png', 'hazy/639_7_0.76647.png', 'hazy/639_8_0.79351.png', 'hazy/639_9_0.79718.png', 'hazy/639_10_0.78867.png']","['trans/639_1.png', 'trans/639_2.png', 'trans/639_3.png', 'trans/639_4.png', 'trans/639_5.png', 'trans/639_6.png', 'trans/639_7.png', 'trans/639_8.png', 'trans/639_9.png', 'trans/639_10.png']"
640,clear/640.png,"['hazy/640_1_0.95887.png', 'hazy/640_2_0.9235.png', 'hazy/640_3_0.73789.png', 'hazy/640_4_0.95027.png', 'hazy/640_5_0.76119.png', 'hazy/640_6_0.92628.png', 'hazy/640_7_0.91858.png', 'hazy/640_8_0.83474.png', 'hazy/640_9_0.97838.png', 'hazy/640_10_0.93144.png']","['trans/640_1.png', 'trans/640_2.png', 'trans/640_3.png', 'trans/640_4.png', 'trans/640_5.png', 'trans/640_6.png', 'trans/640_7.png', 'trans/640_8.png', 'trans/640_9.png', 'trans/640_10.png']"
641,clear/641.png,"['hazy/641_1_0.9216.png', 'hazy/641_2_0.85782.png', 'hazy/641_3_0.97934.png', 'hazy/641_4_0.86506.png', 'hazy/641_5_0.7916.png', 'hazy/641_6_0.77959.png', 'hazy/641_7_0.99683.png', 'hazy/641_8_0.96237.png', 'hazy/641_9_0.90788.png', 'hazy/641_10_0.85613.png']","['trans/641_1.png', 'trans/641_2.png', 'trans/641_3.png', 'trans/641_4.png', 'trans/641_5.png', 'trans/641_6.png', 'trans/641_7.png', 'trans/641_8.png', 'trans/641_9.png', 'trans/641_10.png']"
642,clear/642.png,"['hazy/642_1_0.915.png', 'hazy/642_2_0.73023.png', 'hazy/642_3_0.91204.png', 'hazy/642_4_0.72628.png', 'hazy/642_5_0.84014.png', 'hazy/642_6_0.71054.png', 'hazy/642_7_0.83549.png', 'hazy/642_8_0.81613.png', 'hazy/642_9_0.8053.png', 'hazy/642_10_0.90697.png']","['trans/642_1.png', 'trans/642_2.png', 'trans/642_3.png', 'trans/642_4.png', 'trans/642_5.png', 'trans/642_6.png', 'trans/642_7.png', 'trans/642_8.png', 'trans/642_9.png', 'trans/642_10.png']"
643,clear/643.png,"['hazy/643_1_0.70934.png', 'hazy/643_2_0.86634.png', 'hazy/643_3_0.97552.png', 'hazy/643_4_0.77157.png', 'hazy/643_5_0.74983.png', 'hazy/643_6_0.72646.png', 'hazy/643_7_0.77225.png', 'hazy/643_8_0.88404.png', 'hazy/643_9_0.72625.png', 'hazy/643_10_0.92497.png']","['trans/643_1.png', 'trans/643_2.png', 'trans/643_3.png', 'trans/643_4.png', 'trans/643_5.png', 'trans/643_6.png', 'trans/643_7.png', 'trans/643_8.png', 'trans/643_9.png', 'trans/643_10.png']"
644,clear/644.png,"['hazy/644_1_0.83745.png', 'hazy/644_2_0.75612.png', 'hazy/644_3_0.7061.png', 'hazy/644_4_0.89644.png', 'hazy/644_5_0.98544.png', 'hazy/644_6_0.86442.png', 'hazy/644_7_0.9396.png', 'hazy/644_8_0.93218.png', 'hazy/644_9_0.93234.png', 'hazy/644_10_0.94364.png']","['trans/644_1.png', 'trans/644_2.png', 'trans/644_3.png', 'trans/644_4.png', 'trans/644_5.png', 'trans/644_6.png', 'trans/644_7.png', 'trans/644_8.png', 'trans/644_9.png', 'trans/644_10.png']"
